"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"DANTE DEVINE","SO MISS",114,57,2,78.49,"B+"
"BIG AL OLIVER","APP STATE",25,25,1,78.32,"B+"
"TEKO SHOATS","OREGON ST",153,76.5,2,78.23,"B+"
"ZACH AAMLAND","TEMPLE",104,52,2,78.07,"B+"
"JOSEPH BORJON","S DIEGO ST",108,54,2,77.81,"B+"
"CHRIS HOOD","BALL ST",136,68,2,77.72,"B+"
"BEN GALLOWAY","FAU",170,85,2,77.68,"B+"
"MA'KYI LEE","NEW MEX ST",115,57.5,2,77.48,"B+"
"NETO UMEOZULU","N TEXAS",143,71.5,2,77.3,"B+"
"CHAD SCHUSTER","W MICHIGAN",110,55,2,76.13,"B+"
"CAM STANCIL","JVILLE ST",124,62,2,76.02,"B+"
"J'VEN WILLIAMS","CHARLOTTE",132,66,2,75.63,"B+"
"ALLEN JONES JR.","AKRON",84,42,2,75.59,"B+"
"ROSS LIEGEL","N ILLINOIS",70,70,1,75.33,"B+"
"MAKHETE GUEYE","MO STATE",61,30.5,2,74.82,"B+"
"MANUEL SERNA","S JOSE ST",157,78.5,2,74.76,"B+"
"JOHN WATKINS","TEMPLE",103,51.5,2,74.71,"B+"
"DEACON RAWLS","JAMES MAD",88,44,2,74.69,"B+"
"WILLIAM BOONE","TEXAS ST",142,71,2,74.67,"B+"
"COLE MILLWARD","NEW MEXICO",111,55.5,2,74.66,"B+"
"RILEY MCGEHEE","MEMPHIS",25,25,1,74.5,"B+"
"EVAN MALCORE","MIAMI OH",52,52,1,74.23,"B+"
"BUBBA CRAIG","DOMINION",25,25,1,73.28,"B"
"TROY SMITH III","LA TECH",71,35.5,2,72.99,"B"
"CAM EAST","TULSA",136,68,2,72.92,"B"
"JOE CROCKER","BUFFALO",32,32,1,72.41,"B"
"NOAH ROSAHAC","DELAWARE",130,65,2,72.33,"B"
"TYRIQ POINDEXTER","APP STATE",136,68,2,72.03,"B"
"KRISTOS FERNANDEZ","CHARLOTTE",132,66,2,71.71,"B"
"LARRY EDWARDS","SO MISS",38,38,1,68.12,"B"
"GEORGE JACKSON","LA LAFAYET",92,46,2,67.71,"B"
"JACKSON BROWN","UNLV",124,62,2,67.66,"B"
"DANIEL MICHEL","JAMES MAD",34,34,1,67.55,"B"
"REESE TRIPP","MIDDLE TN",123,61.5,2,67.4,"B"
"JORDON JONES","TROY",137,68.5,2,67.37,"B"
"CHRISTIAN WILLIAMS","LIBERTY",115,57.5,2,67.12,"B"
"OSCAR COLON","FIU",56,56,1,67.1,"B"
"BEN ROEBUCK","W MICHIGAN",128,64,2,67.08,"B"
"MICHAEL WOOTEN","USF",112,56,2,66.59,"B-"
"BRYCE WEAVER","E CAROLINA",115,57.5,2,66.31,"B-"
"TORIYAN JOHNSON","COLO STATE",108,54,2,66.01,"B-"
"XAVIER ALLEN","MEMPHIS",84,42,2,65.92,"B-"
"COLIN ALEXANDER","GA SOUTHRN",135,67.5,2,65.83,"B-"
"JONNY LESTER","WASH STATE",100,50,2,65.77,"B-"
"DEAN BRISKI","HAWAII",149,74.5,2,65.5,"B-"
"DENNIS JONES","S DIEGO ST",108,54,2,65.37,"B-"
"TYRONE DAVIS","BUFFALO",117,58.5,2,65.16,"B-"
"TYLER BRUMFIELD","E MICHIGAN",122,61,2,65.02,"B-"
"AIDAN ANDREWS","GA STATE",91,45.5,2,64.95,"B-"
"BEN GUSTAFSON","N ILLINOIS",90,45,2,64.94,"B-"
"AARON KARAS","MEMPHIS",120,60,2,64.4,"B-"
"TYLER ETHRIDGE","BOISE ST",142,71,2,64.4,"B-"
"ALEX LOPEZ","W KENTUCKY",71,71,1,64.1,"B-"
"JACOB BOOTH","C MICHIGAN",99,49.5,2,64.07,"B-"
"KARSTEN UPCHURCH","W KENTUCKY",160,80,2,63.52,"B-"
"GABE FUNK","BOWL GREEN",115,57.5,2,63.34,"B-"
"BRAYDEN WALTON","FRESNO ST",108,54,2,63.28,"B-"
"D.J. GETH","LIBERTY",137,68.5,2,63.24,"B-"
"QUENTIN BUTLER","MIDDLE TN",123,61.5,2,62.89,"B-"
"IBRAHIM TRAORE","TOLEDO",106,53,2,62.82,"B-"
"JAYCE MITCHELL","LA LAFAYET",63,31.5,2,62.41,"B-"
"HAYES CREEL","E CAROLINA",115,57.5,2,61.93,"B-"
"TARIQ MONTGOMERY","MARSHALL",117,58.5,2,61.88,"B-"
"JARIAN SHELBY","OHIO",133,66.5,2,61.82,"B-"
"TYLER MEADOWS","KENT STATE",116,58,2,61.82,"B-"
"QUINTON HARRIS","COLO STATE",26,26,1,61.62,"B-"
"BRAYDEN THOMPSON","MO STATE",31,31,1,61.43,"B-"
"WAHKEEM ROMAN","DELAWARE",31,31,1,60.69,"B-"
"JADARIOUS LEE","KENNESAW",117,58.5,2,60.6,"B-"
"MARTIN KOIVISTO","C MICHIGAN",110,55,2,54.58,"C+"
"DANZEL NEWELL","NEW MEXICO",47,47,1,54.51,"C+"
"TAI RAY","W KENTUCKY",83,83,1,53.78,"C+"
"RYAN MICKOW","TULANE",98,49,2,53.72,"C+"
"ARMOND OWENS","NEW MEX ST",76,38,2,53.07,"C"
"AJ VINSON","LA MONROE",127,63.5,2,53.06,"C"
"DARION REED","TULANE",84,42,2,52.54,"C"
"RAYKWON GOLDTHWAITE","DOMINION",97,48.5,2,52.11,"C"
"MATTHEW WILLIAMS","GA SOUTHRN",110,55,2,52.01,"C"
"ASHTON TRIPP","WASH STATE",109,54.5,2,51.46,"C"
"DAYLON METOYER","BOISE ST",146,73,2,51.12,"C"
"GRAYSON JOHNSON","UTEP",98,49,2,50.75,"C"
"JONATHAN GOULD","AKRON",91,45.5,2,49.93,"C"
"SAMUEL ADJIN","E MICHIGAN",110,55,2,49.71,"C"
"JOSIAH TIMOTEO","OREGON ST",129,64.5,2,49.48,"C"
"JACK FOSTER","NEVADA",129,64.5,2,48.56,"C"
"JACK LAIRD","MARSHALL",98,49,2,48.46,"C"
"NIKOLA MILOVAC","KENNESAW",117,58.5,2,48,"C"
"CALEB PYFROM","NEW MEX ST",59,29.5,2,47.89,"C"
"PAYTON KIRKLAND","UAB",30,30,1,47.05,"C"
"DANIEL JONES","COAST CAR",109,54.5,2,46.4,"C-"
"JIMMY LISTON","UTAH ST",94,94,1,45.94,"C-"
"JEREMY SMITH","FIU",155,77.5,2,45.54,"C-"
"NICKOLAS MOLINA","FIU",70,70,1,45.32,"C-"
"TYLER ROBERTS","UTEP",98,49,2,44.76,"C-"
"JAYLEN GARTH","UTSA",81,40.5,2,44.16,"C-"
"ALEKAI AFOA","UNLV",135,67.5,2,43.65,"C-"
"JAYLIN CALDWELL","WASH STATE",32,32,1,42.95,"C-"
"ISAAC SOHN","SM HOUSTON",138,69,2,42.18,"C-"
"MARLEO NEOLIEN","E CAROLINA",71,71,1,39.2,"D+"
"MYLES JOSEPH","SM HOUSTON",137,68.5,2,38.54,"D+"
"A'MARION BRELAND","UTSA",132,66,2,37.14,"D+"
"TRISTAN COOK","BALL ST",136,68,2,36.64,"D+"
"BARRETT MADDOX","UAB",151,75.5,2,34.72,"D+"
"DOMINIC STEWARD","TULANE",40,40,1,32.88,"D"
"DAUGHTRY RICHARDSON","COAST CAR",119,59.5,2,32.72,"D"
"KENDRICK HALL","DOMINION",100,50,2,31.15,"D"
"BOOGIE HENDERSON","HAWAII",135,67.5,2,24.94,"D-"
"LANE MAHNESMITH","N ILLINOIS",57,57,1,24.65,"D-"
"DARION RIVERS","TROY",47,47,1,18.4,"F"
