"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"JIMOTHY LEWIS JR.","CAL",83,83,1,68.06,"B"
"ALVIN EBOSELE","HOUSTON",105,52.5,2,67.74,"B"
"JAYLEN GILCHRIST","MARYLAND",87,43.5,2,67.48,"B"
"CALVIN CLEMENTS","KANSAS",130,65,2,67.45,"B"
"ANTHONY DONKOH","PENN STATE",103,51.5,2,67.14,"B"
"PRESTON CUSHMAN","UCF",90,45,2,66.89,"B"
"MAASAI KING","IOWA STATE",102,51,2,66.59,"B-"
"ROBERT WRIGHT JR.","MICH STATE",74,37,2,66.42,"B-"
"EMEKA UGORJI","FLORIDA",86,43,2,66.33,"B-"
"CONNOR HOWES","OLE MISS",80,40,2,66.22,"B-"
"GUS HAWKINS","KANSAS ST",115,57.5,2,66.08,"B-"
"SETH SMITH","S CAROLINA",27,27,1,66.01,"B-"
"RYAN BAER","PITTSBURGH",144,72,2,66,"B-"
"FREDERICK WILLIAMS III","CAL",148,74,2,65.79,"B-"
"PHILLIP DANIELS","OHIO STATE",90,45,2,65.53,"B-"
"TEREZ DAVIS","OLE MISS",134,67,2,64.68,"B-"
"ORION IRVING","VANDERBILT",105,52.5,2,64.54,"B-"
"LANCE HEARD","KENTUCKY",123,61.5,2,64.43,"B-"
"DREW AZZOPARDI","WASHINGTON",143,71.5,2,64.29,"B-"
"TREVION MACK","SYRACUSE",145,72.5,2,64.12,"B-"
"MILES MCVAY","MISS STATE",97,48.5,2,61.02,"B-"
"JAKHEEM SHUMPERT-PERKINS","MISS STATE",127,63.5,2,60.84,"B-"
"LANCE ROBINSON","LOUISVILLE",126,63,2,60.74,"B-"
"BEN MURAWSKI","MICH STATE",98,49,2,60.44,"B-"
"XAVIER CHAPLIN","FLORIDA ST",69,69,1,60.41,"B-"
"HENRY TABANSI","UCF",99,49.5,2,60.14,"B-"
"DRAMODD ODOMS","SMU",27,27,1,60.12,"B-"
"DANIEL SHIPP","MINNESOTA",88,44,2,59.92,"C+"
"STANTON RAMIL","AUBURN",149,74.5,2,59.9,"C+"
"ISAIAH WRIGHT","MARYLAND",79,39.5,2,59.77,"C+"
"KAWIKA ROGERS","OREGON",49,49,1,59.5,"C+"
"SHED SARRATT JR.","S CAROLINA",63,31.5,2,59.34,"C+"
"JORDAN SEATON","LSU",146,73,2,59.31,"C+"
"MICHAEL KLISIEWICZ","CAL",41,41,1,59.16,"C+"
"LAMONT ROGERS","TEXAS A&M",32,32,1,58.97,"C+"
"GRANT SEAGREN","NWESTERN",56,56,1,58.54,"C+"
"JUSTIN TAUANUU","USC",127,63.5,2,58.25,"C+"
"JOSH AISOSA","W VIRGINIA",25,25,1,58.22,"C+"
"NUKU MAFI","PURDUE",143,71.5,2,57.7,"C+"
"ADEDAMOLA AJANI","INDIANA",95,47.5,2,57.62,"C+"
"ANDREW GENTRY","BYU",105,52.5,2,57.6,"C+"
"JALEN KLEMM","ARIZONA ST",101,50.5,2,57.5,"C+"
"AIDAN MARTIN","WAKE",136,68,2,57.03,"C+"
"OLAUS ALINEN","KENTUCKY",123,61.5,2,57.03,"C+"
"EVERETT SMALL","RUTGERS",31,31,1,56.82,"C+"
"NICK DEL GRANDE","DUKE",134,67,2,56.66,"C+"
"TRISTAN BOUNDS","ARIZONA",122,61,2,56.57,"C+"
"HALL SCHMIDT","UCLA",117,58.5,2,56.42,"C+"
"IAN MOORE","OHIO STATE",112,56,2,55.92,"C+"
"BLAKE FRAZIER","MICHIGAN",115,57.5,2,55.86,"C+"
"JAKE TAYLOR","IOWA STATE",96,48,2,55.2,"C+"
"JESSE PERRY","TENNESSEE",116,58,2,54.72,"C+"
"JUSTIN TERRY","VA TECH",119,59.5,2,54.36,"C+"
"LUKE BAKLENKO","ARIZONA ST",83,41.5,2,54.13,"C+"
"ANDREW SPRAGUE","MICHIGAN",115,57.5,2,53.79,"C+"
"MATTHEW LADO","ARIZONA",122,61,2,53.76,"C+"
"PEYTON JOSEPH","OKLAHOMA",27,27,1,53.67,"C+"
"NETINHO OLIVIERI","PITTSBURGH",144,72,2,53.41,"C+"
"BRADEN MILLER","DUKE",121,60.5,2,53.31,"C"
"SAQUON MILES","MISS STATE",27,27,1,52.96,"C"
"ASHTON LEPO","OKLA STATE",130,65,2,52.8,"C"
"COLE RHETT","BAYLOR",40,40,1,52.77,"C"
"LOGAN MOORE","BAYLOR",163,81.5,2,51.7,"C"
"VEGUER JEAN-JUMEAU","BOSTON COL",134,67,2,46.32,"C-"
"KAM PRINGLE","SYRACUSE",155,77.5,2,46.06,"C-"
"PJ WILKINS","WISCONSIN",100,50,2,45.5,"C-"
"JAYVIN JAMES","ALABAMA",144,72,2,45.49,"C-"
"CLINTON AZUBUIKE","VANDERBILT",115,57.5,2,45.05,"C-"
"KAVION BROUSSARD","ARKANSAS",169,84.5,2,44.96,"C-"
"MALACHI CARNEY","GA TECH",117,58.5,2,44.59,"C-"
"BRAYDEN JACOBS","CLEMSON",128,64,2,43.37,"C-"
"CHAMP WESTBROOKS","ARIZONA ST",69,34.5,2,43.26,"C-"
"KODI GREENE","WASHINGTON",143,71.5,2,43.18,"C-"
"KADEN SIERACKI","BAYLOR",139,69.5,2,43.17,"C-"
"CARSTEN CASADY","W VIRGINIA",108,54,2,42.99,"C-"
"GUNNAR GOTTULA","NEBRASKA",130,65,2,42.99,"C-"
"KEVIN HEYWOOD","WISCONSIN",108,54,2,42.97,"C-"
"RAKEEM JOHNSON","MICH STATE",138,69,2,41.76,"C-"
"DESMOND MAGIYA","OKLA STATE",120,60,2,41.22,"C-"
"BLAKE STEEN","MISS STATE",39,39,1,40.61,"C-"
"WESTON DAVIS","LSU",156,78,2,40.6,"C-"
"ANDREW CHAMBLEE","SMU",98,49,2,40.31,"C-"
"KAHLIL HOUSE","STANFORD",66,66,1,40.28,"C-"
"TOMMY KINSLER IV","OLE MISS",46,46,1,40.11,"C-"
"JO SIMMONS","AUBURN",149,74.5,2,40.03,"C-"
"KRISTIAN PHILLIPS","BOSTON COL",140,70,2,39.17,"D+"
"BRYANT WILLIAMS","ARKANSAS",159,79.5,2,38.68,"D+"
"E'MARION HARRIS","OKLAHOMA",107,53.5,2,37.83,"D+"
"CARTER LOWE","OHIO STATE",28,28,1,37.71,"D+"
"ETHAN MACKENNY","GA TECH",57,57,1,37.5,"D+"
"ORY WILLIAMS","TENNESSEE",48,48,1,36.53,"D+"
"DEONTAE ARMSTRONG","OHIO STATE",28,28,1,35.57,"D+"
"JORDAN DAVIS","UCLA",92,46,2,34.69,"D+"
"CASON HENRY","LOUISVILLE",70,70,1,32.39,"D"
"ZIYARE ADDISON","OREGON",125,62.5,2,31.66,"D"
"FOX CRADER","OREGON",125,62.5,2,30.98,"D"
"RONNELL MCLAIN","HOUSTON",93,46.5,2,30.54,"D"
"SHAUN TORGESON","OKLA STATE",156,78,2,29.84,"D"
"BENNETT WARREN","MINNESOTA",36,36,1,26.7,"D"
"CHIMDIA NWAIWU","FLORIDA ST",36,36,1,26.35,"D-"
"DEUCE MCGUIRE","NWESTERN",56,56,1,24.85,"D-"
"MARKELL SAMUEL","GA TECH",60,60,1,24.6,"D-"
"RICO JACKSON","NC STATE",57,57,1,18.46,"F"
"FISHER ANDERSON","STANFORD",70,70,1,12.44,"F"
"EASTON WARE","CLEMSON",49,49,1,4.78,"F"
"MALACHI WOOD","KENTUCKY",65,65,1,0,"F"
