"Name","Team","Total_Snaps","Avg_Snaps_Per_Game","Games_Played","Adjusted_Score","Display_Grade"
"DONOVAN WOOLEN","N DAK ST",75,37.5,2,71.16,"B"
"COLE NILLES","TEXAS ST",24,24,1,71.15,"B"
"ALEX ELLIOTT","N DAK ST",21,21,1,71.02,"B"
"BRIAN BATES JR.","SM HOUSTON",83,41.5,2,71.01,"B"
"KOLBE FIELDS","LA TECH",69,34.5,2,70.94,"B"
"JACK MURRAY","N ILLINOIS",131,65.5,2,70.7,"B"
"NICK WHEELER","NEW MEXICO",19,19,1,70.06,"B"
"TYWON CHRISTOPHER","KENNESAW",95,47.5,2,66.61,"B-"
"MIKE MONTGOMERY","MEMPHIS",127,63.5,2,66.31,"B-"
"JORDAN OWENS","BUFFALO",28,28,1,66.25,"B-"
"ZACH BERGMANN","BUFFALO",106,53,2,66.21,"B-"
"MERCURY SWAIM","NEW MEXICO",60,30,2,66.14,"B-"
"PERCY COURTNEY JR.","FIU",62,31,2,66.11,"B-"
"BRAYSHAWN LITTLEJOHN","FIU",61,30.5,2,65.96,"B-"
"DEE CRAYTON","UNLV",83,41.5,2,65.91,"B-"
"AVERY JONES","N ILLINOIS",99,49.5,2,65.81,"B-"
"BRENDEN ANES","W MICHIGAN",30,30,1,65.6,"B-"
"BRADY KERPERIN","N ILLINOIS",19,19,1,65.53,"B-"
"LOGAN BRANTLEY","BOISE ST",73,36.5,2,65.38,"B-"
"DARION WHITE","UTSA",103,51.5,2,65.3,"B-"
"SIMEON HARRIS","FRESNO ST",87,43.5,2,65.17,"B-"
"NOAH FLEMMINGS","LA MONROE",113,56.5,2,65.16,"B-"
"FATA PULOKA","SACRAMENTO",76,38,2,65.14,"B-"
"MARIO THOMPSON","DOMINION",47,47,1,65.01,"B-"
"DJ JOHNSON JR.","E CAROLINA",113,56.5,2,64.97,"B-"
"SAM STONE","TULSA",51,25.5,2,64.89,"B-"
"TYREE ALUALU","TEMPLE",17,17,1,64.68,"B-"
"MALCOLM MCCAIN","MIAMI OH",97,48.5,2,64.51,"B-"
"ALFRED THOMAS","KENNESAW",18,18,1,64.39,"B-"
"CARSON SLOAN","APP STATE",22,22,1,64.35,"B-"
"COOPER MAU","N ILLINOIS",15,15,1,63.54,"B-"
"LUKE HODGE","TROY",51,25.5,2,63.46,"B-"
"BEAU BARTON","RICE",45,22.5,2,63.42,"B-"
"DORION JACKSON","TULANE",21,21,1,63.37,"B-"
"GAVIN SELL","N DAK ST",70,35,2,63.33,"B-"
"JASHAWN COOPER","MO STATE",53,26.5,2,63.33,"B-"
"JOSIAH TAYLOR","FIU",66,33,2,63.21,"B-"
"WESTEN ARD","W KENTUCKY",34,34,1,63.12,"B-"
"BARON HOPSON","KENNESAW",71,35.5,2,62.89,"B-"
"ALOSIO MALUIA","NEVADA",31,31,1,62.86,"B-"
"CHRISTIAN JOHNSON","NAVY",66,66,1,62.85,"B-"
"TORY GETHERS","NEW MEX ST",111,55.5,2,62.64,"B-"
"TYTUS KHAJAVI","FRESNO ST",74,37,2,62.23,"B-"
"JOSEPH SIPP JR.","FAU",97,48.5,2,61.93,"B-"
"KEVON MERRELL","E CAROLINA",48,48,1,61.78,"B-"
"JERRY WALL III","CHARLOTTE",73,36.5,2,61.77,"B-"
"JOSH ANGLIN","KENNESAW",47,23.5,2,61.69,"B-"
"DREW ESPER","C MICHIGAN",35,35,1,61.64,"B-"
"BRETT MCCALLA","C MICHIGAN",112,56,2,61.15,"B-"
"ZAVIER HAMILTON","USF",53,26.5,2,61,"B-"
"CREWS LAW","E CAROLINA",94,47,2,60.99,"B-"
"TIM THOMAS","SACRAMENTO",60,30,2,60.89,"B-"
"COLTON PHARES","APP STATE",97,48.5,2,60.78,"B-"
"JORDAN DONALD","W KENTUCKY",63,31.5,2,60.71,"B-"
"NAKIAN JACKSON","JAMES MAD",96,48,2,60.5,"B-"
"CAMERON COOPER","S DIEGO ST",66,33,2,60.4,"B-"
"NATE FISCHER","FAU",20,20,1,60.35,"B-"
"NOLAN MCCAMY","NAVY",17,17,1,60.08,"B-"
"AYDEN JONES","TEXAS ST",69,34.5,2,60.02,"B-"
"COOPER KING","RICE",54,27,2,59.97,"C+"
"ZACH RUFFIN","MEMPHIS",110,55,2,59.89,"C+"
"ETHAN POWELL","S JOSE ST",79,39.5,2,59.79,"C+"
"SAM ROBINSON","USF",105,52.5,2,59.78,"C+"
"JAYDEN FLAKER","NEW MEXICO",15,15,1,59.75,"C+"
"TERRENCE COOKS II","TEXAS ST",89,44.5,2,59.64,"C+"
"BRYCE STEELE","TROY",53,26.5,2,59.6,"C+"
"JARED LLOYD","MO STATE",72,36,2,59.6,"C+"
"DERRELL FARRAR","LIBERTY",109,54.5,2,59.52,"C+"
"JASEIM MITCHELL","COLO STATE",78,39,2,59.42,"C+"
"ROCCO NICHOLL","KENT STATE",84,42,2,59.42,"C+"
"CHARLIE CHRISTOPHER","OHIO",57,57,1,59.32,"C+"
"MAYSON HITCHENS","C MICHIGAN",72,36,2,59.29,"C+"
"DWIGHT NUNOO","AKRON",73,36.5,2,59.24,"C+"
"PEDER HAUGO","N DAK ST",37,18.5,2,59.14,"C+"
"BRANDON TYSON","GA SOUTHRN",83,41.5,2,59.08,"C+"
"CANNON LEWIS","MARSHALL",127,63.5,2,58.78,"C+"
"SHAY SMITH","UTEP",56,28,2,58.76,"C+"
"BARRY MANNING","E MICHIGAN",24,24,1,55.89,"C+"
"BLAYNE MYRICK","MIAMI OH",71,35.5,2,55.67,"C+"
"JACK ELLISON","WASH STATE",16,16,1,55.66,"C+"
"ISAIAH HUNG","WASH STATE",67,33.5,2,55.55,"C+"
"ELIJAH GROVES","SM HOUSTON",23,23,1,55.35,"C+"
"MARC PRETTO","COLO STATE",26,26,1,54.79,"C+"
"MONTRELL CHAPMAN","DOMINION",33,16.5,2,54.67,"C+"
"HARRISON TAGGART","UTAH ST",81,40.5,2,54.63,"C+"
"SANDERS ELLIS","BOWL GREEN",103,51.5,2,54.61,"C+"
"AYDEN COMBS","LA TECH",44,22,2,54.45,"C+"
"KOREY SMITH","MIDDLE TN",109,54.5,2,54.32,"C+"
"JACKSON BARKER","E CAROLINA",60,30,2,54.22,"C+"
"ANDRE COBB","FRESNO ST",29,29,1,54.21,"C+"
"CONOR MCPHERSON","LA LAFAYET",115,57.5,2,54.17,"C+"
"ASHER CUNNINGHAM","UTAH ST",72,36,2,54.15,"C+"
"SONE AUPIU","NEW MEX ST",102,51,2,53.85,"C+"
"AVERY SLEDGE","SO MISS",59,29.5,2,53.82,"C+"
"KARSON MOSS","KENNESAW",18,18,1,53.76,"C+"
"TJ BURKHALTER","TEXAS ST",15,15,1,53.75,"C+"
"KAMUELA KA'AIHUE","UNLV",75,37.5,2,53.5,"C+"
"JAMARRI VINSON","UTSA",15,15,1,53.46,"C+"
"JACK FRIES","OHIO",140,70,2,53.45,"C+"
"MIKE KING JR.","SM HOUSTON",43,21.5,2,53.32,"C"
"TANO LETULI","S DIEGO ST",118,59,2,53.28,"C"
"PICKLE STEWART","FIU",65,32.5,2,53.27,"C"
"DEUCE SPURLOCK","LIBERTY",59,29.5,2,53.19,"C"
"JOB GRANT","NAVY",36,36,1,53.02,"C"
"ISAIAH BOGERTY","UTEP",52,26,2,52.98,"C"
"KHAMANI POTTS","COLO STATE",23,23,1,52.97,"C"
"ERIC STUART","TEMPLE",79,39.5,2,52.89,"C"
"COBY OWENS","GA STATE",95,47.5,2,52.88,"C"
"CHRIS THOMPSON JR.","TULSA",132,66,2,52.3,"C"
"ASHTON TAYLOR","MIDDLE TN",83,41.5,2,52,"C"
"KADIN SCHMITZ","CHARLOTTE",93,46.5,2,51.99,"C"
"TREYLIN PAYNE","TEXAS ST",45,22.5,2,51.97,"C"
"ERIC BUTLER JR.","GA STATE",15,15,1,51.69,"C"
"WESLEY EDISON","SO MISS",80,40,2,51.67,"C"
"RAY JAMES JR.","N DAK ST",20,20,1,51.59,"C"
"JT KOUAME-YAO","JAMES MAD",23,23,1,51.37,"C"
"MICHAEL MOLNAR","OHIO",91,45.5,2,51.34,"C"
"MYLES BUTLER","JVILLE ST",70,35,2,51.26,"C"
"JAWARREN CORBIN","DELAWARE",50,25,2,51.01,"C"
"K'VION THUNDERBIRD","FRESNO ST",82,41,2,51.01,"C"
"KESHAWN THOMAS","APP STATE",30,15,2,51.01,"C"
"CAM SANTEE","UNLV",94,47,2,50.98,"C"
"GAVIN FORSHA","BALL ST",62,31,2,50.86,"C"
"TREY RUBINSTEIN","KENT STATE",44,44,1,50.66,"C"
"JAVANTE MACKEY","TEXAS ST",46,23,2,50.52,"C"
"KENDELL ANDERSON","MARSHALL",15,15,1,50.51,"C"
"DAMON OLLISON II","TOLEDO",19,19,1,50.46,"C"
"JORDAN WILLIAMS","S ALABAMA",60,30,2,50.41,"C"
"AUSTIN HARNETIAUX","RICE",67,33.5,2,50.37,"C"
"AIDAN VAUGHAN","LIBERTY",61,30.5,2,50.32,"C"
"JAYLEN WESTER","W KENTUCKY",52,52,1,50.22,"C"
"LOGAN STUDT","FRESNO ST",44,22,2,50.07,"C"
"MARCUS ROSS","LA MONROE",95,47.5,2,49.69,"C"
"STONE COMBS","RICE",59,29.5,2,49.08,"C"
"AIDAN THOMPSON","JVILLE ST",67,33.5,2,49.05,"C"
"CASHMIRE LEWIS","BOWL GREEN",21,21,1,48.99,"C"
"JADEN KELLY","GA STATE",43,21.5,2,48.99,"C"
"BRADLEY ILUNGA-BISSELELE","BUFFALO",18,18,1,48.82,"C"
"LEON HART JR.","FAU",99,49.5,2,48.61,"C"
"JAKE ST. ANDRE","LA LAFAYET",123,61.5,2,48.36,"C"
"DYLAN LAYNE","OREGON ST",68,34,2,48.23,"C"
"A.J. ODOM","BOWL GREEN",57,28.5,2,48.04,"C"
"JUSTIN FLOWE","UNLV",18,18,1,47.99,"C"
"TAYLOR POWELL","FRESNO ST",37,37,1,47.8,"C"
"TJ WILLIAMS","LA MONROE",44,22,2,47.67,"C"
"CHANCE BARRON","NEW MEX ST",25,25,1,47.52,"C"
"ISAAC PRINCE","TOLEDO",49,24.5,2,47.46,"C"
"RICKEY BANKS","LA MONROE",18,18,1,42.95,"C-"
"XAVIOUS ANDERSON JR.","S ALABAMA",20,20,1,42.84,"C-"
"DOMANICK MOON","W MICHIGAN",68,34,2,42.74,"C-"
"KAM MOORE","ARK STATE",16,16,1,42.35,"C-"
"NASERI DANIELSON","S JOSE ST",137,68.5,2,42.32,"C-"
"CALEB OLABODE","MO STATE",19,19,1,42.24,"C-"
"MARTAVIS BLACKMON","MO STATE",61,30.5,2,42.18,"C-"
"DREW SPEECH","NEW MEXICO",66,33,2,41.87,"C-"
"JAKE RIPP","BOISE ST",42,21,2,41.65,"C-"
"JOE DREW","ARK STATE",104,52,2,41.02,"C-"
"KELBEE HOLMES","LA MONROE",15,15,1,40.99,"C-"
"JABARI ODOEMENEM","OREGON ST",89,44.5,2,40.92,"C-"
"ETHAN JOHNSON","GA SOUTHRN",24,24,1,40.91,"C-"
"CHRIS JOE","UTAH ST",57,28.5,2,40.52,"C-"
"DAUNTE CURTIS","AKRON",48,24,2,40.45,"C-"
"OUMAR DIOMANDE","COLO STATE",79,39.5,2,40.43,"C-"
"JALEN MARSHALL","MARSHALL",46,46,1,40.41,"C-"
"BRONSON OLEVAO JR.","UTAH ST",67,33.5,2,40.17,"C-"
"NIKO BAUMGARTNER","FRESNO ST",35,17.5,2,40.1,"C-"
"MARCUS BLEAZARD","NAVY",16,16,1,40.08,"C-"
"CAM COLE","FRESNO ST",17,17,1,39.91,"D+"
"GABE WELCH","W MICHIGAN",23,23,1,39.82,"D+"
"KOFI TAYLOR-BARROCKS","UTEP",15,15,1,39.62,"D+"
"JJ CLAYTON","MEMPHIS",33,16.5,2,39.48,"D+"
"ANTARRON TURNER","COLO STATE",26,26,1,39.39,"D+"
"SAYED ABUHAMDEH","KENT STATE",45,22.5,2,39.38,"D+"
"CJ ALLEN JR.","GA SOUTHRN",21,21,1,39.2,"D+"
"KHMARI JOHNSON","FAU",20,20,1,39.2,"D+"
"GARY RUTHERFORD","WYOMING",98,49,2,38.44,"D+"
"DIEGO AVILES","GA SOUTHRN",37,18.5,2,38.04,"D+"
"JAYDON HOOD","GA STATE",33,33,1,37.99,"D+"
"CADE LAW","E CAROLINA",45,22.5,2,37.44,"D+"
"GYRIECE GOODMAN","OREGON ST",132,66,2,37.29,"D+"
"JAIYDEN THOMPSON","MIDDLE TN",38,19,2,37.08,"D+"
"AUSTIN YELDER","MO STATE",17,17,1,36.88,"D+"
"HECTOR CHAVEZ","FAU",23,23,1,36.41,"D+"
"JAYDEN WILSON","UTEP",55,27.5,2,36.16,"D+"
"JAYDEN STUDIO","JAMES MAD",16,16,1,35.68,"D+"
"SEMAJ BRIDGEMAN","KENT STATE",24,24,1,35.24,"D+"
"PARKER SHATTUCK","S ALABAMA",79,39.5,2,35.08,"D+"
"RAFAEL TERRERO JR.","KENT STATE",55,27.5,2,34.99,"D+"
"JACE ARNOLD","SM HOUSTON",125,62.5,2,34.88,"D+"
"MICAH JOHNSON","LA LAFAYET",60,30,2,34.42,"D+"
"BLESYNG ALUALU-TUIOLEMOTU","UNLV",50,25,2,32.23,"D"
"BRYCE ELIUK","E MICHIGAN",70,35,2,32.09,"D"
"LUCAS SZYMBORSKI","BALL ST",49,24.5,2,31.36,"D"
"WYNDEN HO'OHULI","HAWAII",112,56,2,31.05,"D"
"ZACH SMITH","W KENTUCKY",68,34,2,30.47,"D"
"KEITH BROWN","WASH STATE",116,58,2,30.2,"D"
"RODNEY HILL","USF",104,52,2,30.18,"D"
"BROCK UIHLEIN","MIAMI OH",22,22,1,30.06,"D"
"CEDRIC ROBERTS","N TEXAS",38,38,1,29.12,"D"
"CINCEAR LEWIS","BALL ST",95,47.5,2,28.97,"D"
"STRATTON SHUFELT","MO STATE",31,31,1,28.94,"D"
"JULIUS PURYEAR","DELAWARE",17,17,1,27.94,"D"
"JAVAE GILMORE","MARSHALL",110,55,2,27.86,"D"
"OWEN PEWEE","UTSA",53,26.5,2,27.75,"D"
"DALTON HUGHES","TULANE",59,29.5,2,27.41,"D"
"ELGIN MCDUFFEY","E MICHIGAN",39,39,1,26.66,"D-"
"CHRISTIAN ROSS","S ALABAMA",22,22,1,25.22,"D-"
"TREY MCDONALD","MEMPHIS",30,30,1,20.99,"D-"
"CJ YOUNG","MIAMI OH",41,41,1,19.92,"F"
"KAJUAN BANKS","TULANE",52,26,2,19.41,"F"
"JAASAI SIMMONS","MARSHALL",16,16,1,19.29,"F"
"JADON MAYFIELD","LA TECH",46,46,1,14.27,"F"
"DEVIN REEVES","AKRON",18,18,1,13.97,"F"
"MARRIO WILLIAMS JR.","SO MISS",16,16,1,10.53,"F"
"ANDREW HINES III","BOWL GREEN",21,21,1,2.4,"F"
"ANDRE PARKER","MARSHALL",21,21,1,2.16,"F"
"CHRIS RODGERS","TULANE",49,49,1,0,"F"
